episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
106, -5277.053560256958, 2, 7.743765954000082, 463, 88952,                                             88952, 0.0, 1621.0697021484375
107, -5589.342944145203, 2, 9.152368074999686, 552, 89504,                                             89504, 0.0, 1692.32373046875
108, -11284.720106959343, 2, 18.944842762000007, 1145, 90649,                                             90649, 0.0, 1502.8052978515625
109, -5939.697615742683, 3, 16.542193289999886, 983, 91632,                                             91632, 0.0, 1496.1495361328125
110, -5451.816204547882, 3, 9.148901362000288, 570, 92202,                                             92202, 0.0, 1541.6910400390625
111, -4399.251154661179, 2, 7.270225236000442, 434, 92636,                                             92636, 0.0, 1554.55224609375
112, -3957.1117129325867, 2, 5.917038630999741, 346, 92982,                                             92982, 0.0, 1267.1478271484375
113, -4534.731929063797, 2, 8.547951642999578, 517, 93499,                                             93499, 0.0, 1654.4749755859375
114, 1882.4949172139168, 1, 5.343917168000189, 293, 93792,                                             93792, 0.0, 1490.8779296875
115, -6573.811857223511, 2, 14.565187334999791, 884, 94676,                                             94676, 0.0, 1744.0015869140625
116, -8595.045077323914, 2, 15.166700615000082, 925, 95601,                                             95601, 0.0, 1682.267822265625
117, -6410.0235683918, 2, 11.956657823000569, 732, 96333,                                             96333, 0.0, 1593.1533203125
118, -5677.508033037186, 2, 9.551537056000598, 581, 96914,                                             96914, 0.0, 1955.41796875
119, -7284.303488850594, 2, 14.531977547000679, 866, 97780,                                             97780, 0.0, 1944.0880126953125
120, -7192.6607003211975, 2, 13.340172458999405, 807, 98587,                                             98587, 0.0, 1569.18212890625
121, -4295.209952712059, 2, 7.703454466999574, 461, 99048,                                             99048, 0.0, 1259.48876953125
122, -6731.44540476799, 2, 13.160202121000111, 790, 99838,                                             99838, 0.0, 1584.424072265625
123, -7248.771457791328, 2, 18.9503716549998, 1140, 100978,                                             100978, 0.0, 1546.0765380859375
124, -21108.23323917389, 2, 39.62364144900039, 2421, 103399,                                             103399, 0.0, 1533.27978515625
125, -10780.463163852692, 2, 12.960737610999786, 779, 104178,                                             104178, 0.0, 1396.736083984375
126, 1657.247722685337, 1, 5.313207981000232, 303, 104481,                                             104481, 0.0, 1313.580078125
127, -6667.844887495041, 2, 13.762535989999378, 834, 105315,                                             105315, 0.0, 1665.767822265625
128, 1669.567071378231, 1, 4.531960980999429, 273, 105588,                                             105588, 0.0, 1455.9027099609375
129, -5206.1150987148285, 2, 8.32233717300005, 485, 106073,                                             106073, 0.0, 1604.7115478515625
130, -4336.295722544193, 2, 7.9452299650001805, 476, 106549,                                             106549, 0.0, 1420.9635009765625
131, -4287.706171512604, 2, 7.688978744000451, 463, 107012,                                             107012, 0.0, 1828.431640625
132, -4966.622186183929, 2, 8.322657198999877, 473, 107485,                                             107485, 0.0, 2009.9119873046875
133, -8085.098278641701, 2, 16.544826467000348, 982, 108467,                                             108467, 0.0, 1616.760498046875
134, -4946.559126138687, 3, 10.127169282999603, 592, 109059,                                             109059, 0.0, 1716.7254638671875
135, -5171.721616744995, 2, 10.149026197999774, 606, 109665,                                             109665, 0.0, 1457.98974609375
136, -9537.974974095821, 2, 27.16423395899983, 1642, 111307,                                             111307, 0.0, 1468.701171875
137, -4641.520909070969, 3, 11.132515647000218, 667, 111974,                                             111974, 0.0, 1648.73974609375
138, -9179.497560501099, 2, 21.55154407000009, 1270, 113244,                                             113244, 0.0, 1468.3916015625
139, -3404.127258360386, 2, 6.350215018999734, 376, 113620,                                             113620, 0.0, 1521.8507080078125
140, -10322.368571996689, 2, 19.34318925000025, 1159, 114779,                                             114779, 0.0, 1511.65234375
141, -6126.005461215973, 2, 13.099030839999614, 795, 115574,                                             115574, 0.0, 1500.3115234375
142, -4476.605147600174, 3, 9.12154025900054, 531, 116105,                                             116105, 0.0, 1288.731689453125
143, -6305.974541068077, 2, 16.14022670199938, 976, 117081,                                             117081, 0.0, 1431.28369140625
144, -5713.710743427277, 3, 9.750403551999625, 588, 117669,                                             117669, 0.0, 1521.151611328125
145, -10033.138371229172, 2, 22.78949725700022, 1366, 119035,                                             119035, 0.0, 1360.28271484375
146, -5806.995459198952, 2, 16.341361155999948, 967, 120002,                                             120002, 0.0, 1488.805419921875
147, -5558.948488414288, 2, 13.96003703400038, 841, 120843,                                             120843, 0.0, 1351.621826171875
148, -7100.44131064415, 2, 7.5171116210003674, 448, 121291,                                             121291, 0.0, 1504.5657958984375
149, -7985.6327402591705, 3, 24.19327611100016, 1466, 122757,                                             122757, 0.0, 1415.965087890625
150, -5480.7994475364685, 2, 12.729737805000696, 758, 123515,                                             123515, 0.0, 1515.422607421875
151, 2061.221531510353, 1, 4.321967253999901, 252, 123767,                                             123767, 0.0, 1372.1123046875
152, -7894.317273139954, 2, 15.939987695000127, 953, 124720,                                             124720, 0.0, 1467.709716796875
153, -6809.307567715645, 2, 16.960319521999736, 1036, 125756,                                             125756, 0.0, 1462.452880859375
154, -4816.065592050552, 3, 11.327036335999765, 677, 126433,                                             126433, 0.0, 1416.7156982421875
155, -4097.6690391898155, 3, 9.929353847999664, 587, 127020,                                             127020, 0.0, 1624.7479248046875
156, -9841.920816779137, 2, 16.978017448000173, 1025, 128045,                                             128045, 0.0, 1406.0711669921875
157, -6545.121197938919, 2, 12.554524121999748, 717, 128762,                                             128762, 0.0, 1354.05224609375
158, 1752.6452829241753, 1, 4.915484259999175, 273, 129035,                                             129035, 0.0, 1311.3262939453125
159, -5299.458893537521, 2, 8.148130259000027, 482, 129517,                                             129517, 0.0, 1448.482421875
160, -6893.0609365701675, 2, 20.974348960000498, 1260, 130777,                                             130777, 0.0, 1383.242431640625
161, -8157.361566543579, 3, 16.92662331000065, 1031, 131808,                                             131808, 0.0, 1319.72607421875
162, -4957.457572042942, 3, 11.153420853999705, 663, 132471,                                             132471, 0.0, 1537.990966796875
163, -7149.367399454117, 2, 12.530048792000343, 742, 133213,                                             133213, 0.0, 1216.8167724609375
164, -6069.036457538605, 2, 12.357495457000368, 745, 133958,                                             133958, 0.0, 1425.931396484375
