episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
238, 908.2392084598541, 1, 18.17296702800013, 807, 302064,                                             302064, 0.0, 1962.0443115234375
239, -14797.409753084183, 2, 54.88097564899999, 2419, 304483,                                             304483, 0.0, 1967.1136474609375
240, -17188.066619038582, 3, 65.56582132699987, 2414, 306897,                                             306897, 0.0, 2021.2220458984375
241, -12403.419377446175, 2, 48.70372301400039, 1580, 308477,                                             308477, 0.0, 1908.149658203125
242, 3254.097725570202, 1, 8.188899765000315, 199, 308676,                                             308676, 0.0, 2127.348876953125
243, -17236.356309831142, 4, 52.664824969999245, 2819, 311495,                                             311495, 0.0, 2411.952392578125
244, 2172.0255019962788, 1, 8.54676845100039, 461, 311956,                                             311956, 0.0, 2347.37939453125
245, -14362.413326859474, 2, 40.81289284000013, 2149, 314105,                                             314105, 0.0, 2285.4423828125
246, -16887.52712136507, 4, 50.02839659900019, 2794, 316899,                                             316899, 0.0, 2374.78515625
247, -3443.833968639374, 1, 30.599866978000136, 1719, 318618,                                             318618, 0.0, 2576.67138671875
248, -1543.422259569168, 1, 20.952132962999713, 1161, 319779,                                             319779, 0.0, 1956.8526611328125
249, -8119.107170701027, 2, 8.527386756999476, 451, 320230,                                             320230, 0.0, 2013.936767578125
250, -15750.564529180527, 2, 39.60540927800048, 2202, 322432,                                             322432, 0.0, 2277.0400390625
251, -6211.565147072077, 1, 31.745318817000225, 1750, 324182,                                             324182, 0.0, 2133.889404296875
252, -8214.793628454208, 3, 17.545449730000655, 967, 325149,                                             325149, 0.0, 2515.120361328125
253, -12953.925631642342, 4, 50.02106297099999, 2778, 327927,                                             327927, 0.0, 2070.614013671875
254, -17671.95465171337, 2, 48.446052710000004, 2656, 330583,                                             330583, 0.0, 2434.180419921875
255, 186.08498960733414, 1, 8.946378136000021, 498, 331081,                                             331081, 0.0, 2544.356689453125
256, -20611.097266554832, 2, 44.205676315000346, 2438, 333519,                                             333519, 0.0, 2089.7587890625
