episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
123, -3383.880672633648, 2, 20.01024096400033, 348, 66416,                                             66416, 16.545377731323242, 289.91748046875
124, 1866.176710486412, 1, 16.78572499299935, 292, 66708,                                             66708, 16.32878303527832, 288.4183654785156
125, -4584.400595188141, 2, 13.536325115000182, 241, 66949,                                             66949, 17.53147315979004, 292.0483703613281
126, 2056.0090542435646, 1, 12.763007268000365, 219, 67168,                                             67168, 16.709890365600586, 288.8616638183594
127, -3681.830552339554, 2, 9.95923959799984, 177, 67345,                                             67345, 16.607860565185547, 289.3734436035156
128, 2287.0800800323486, 1, 6.716622920000191, 114, 67459,                                             67459, 17.00638771057129, 287.1653137207031
129, 30.807965517044067, 1, 27.179134238000188, 483, 67942,                                             67942, 16.580535888671875, 289.9187927246094
130, 281.7205511331558, 1, 20.39032085100007, 354, 68296,                                             68296, 16.7803897857666, 291.36016845703125
131, 1645.5355681777, 1, 18.233570007000708, 309, 68605,                                             68605, 17.20400047302246, 288.1640930175781
132, 2050.4193654060364, 1, 17.39039053200031, 299, 68904,                                             68904, 16.76601791381836, 288.8361511230469
133, -2798.5665855407715, 2, 3.9104422099999283, 64, 68968,                                             68968, 18.99068260192871, 285.62615966796875
134, -3117.7090345025063, 3, 13.169391372000064, 222, 69190,                                             69190, 18.089868545532227, 286.33209228515625
135, 1984.054054260254, 1, 16.748800899000344, 275, 69465,                                             69465, 17.000171661376953, 288.4521789550781
136, -6609.371238648891, 2, 35.64398854499996, 622, 70087,                                             70087, 17.033567428588867, 288.5990905761719
137, 2012.8059562444687, 1, 15.782383118000325, 268, 70355,                                             70355, 17.4406795501709, 289.76385498046875
138, -2498.448447704315, 2, 5.548744965000878, 94, 70449,                                             70449, 16.23683738708496, 294.53631591796875
139, -2737.7726081609726, 3, 13.339335858000595, 216, 70665,                                             70665, 16.94770622253418, 288.3171691894531
140, 2238.568922460079, 1, 7.365490526999565, 119, 70784,                                             70784, 18.075878143310547, 290.20928955078125
141, 1988.8825656175613, 1, 19.42535851699995, 317, 71101,                                             71101, 16.776874542236328, 287.3014221191406
142, -2701.0084970593452, 2, 11.565058645000136, 200, 71301,                                             71301, 16.73491859436035, 286.8655700683594
143, -6846.8746500611305, 2, 32.03760562400021, 539, 71840,                                             71840, 17.86557388305664, 288.61907958984375
144, 2325.0286720097065, 1, 8.92328818399983, 146, 71986,                                             71986, 17.250690460205078, 290.1247863769531
145, -4219.114956557751, 2, 29.62330011100039, 522, 72508,                                             72508, 17.418607711791992, 286.455810546875
146, 2200.395091533661, 1, 11.930875897000078, 197, 72705,                                             72705, 17.514976501464844, 289.00531005859375
147, -3197.5717871189117, 2, 7.568259204000242, 132, 72837,                                             72837, 17.76336097717285, 289.5185852050781
148, 2178.622904241085, 1, 10.753302365999843, 184, 73021,                                             73021, 18.313600540161133, 290.49853515625
149, -2775.2098927497864, 2, 9.129182856000625, 151, 73172,                                             73172, 17.848773956298828, 288.92315673828125
150, 2068.237324744463, 1, 15.195803516000524, 255, 73427,                                             73427, 17.45636558532715, 291.3053283691406
151, -3185.1534286141396, 3, 19.000071157999628, 317, 73744,                                             73744, 17.970680236816406, 291.0386047363281
152, -2450.8545939922333, 3, 9.583548277999398, 160, 73904,                                             73904, 18.10756492614746, 286.9870910644531
153, 2040.2780299186707, 1, 13.33218924599987, 223, 74127,                                             74127, 18.520952224731445, 289.17205810546875
154, -2997.2515050172806, 3, 16.95244042000013, 279, 74406,                                             74406, 18.21144676208496, 288.4368896484375
155, 2414.935292303562, 1, 4.77572533700004, 75, 74481,                                             74481, 17.95826530456543, 287.44573974609375
156, 1371.844272494316, 1, 18.18043428599958, 297, 74778,                                             74778, 18.223072052001953, 289.8331604003906
157, -130.55641496181488, 1, 29.784339548999924, 499, 75277,                                             75277, 17.757593154907227, 288.44659423828125
158, -2835.0625648498535, 2, 6.351333089999571, 109, 75386,                                             75386, 18.36541748046875, 289.5384521484375
159, 1933.5622603297234, 1, 14.538033063000512, 238, 75624,                                             75624, 18.198707580566406, 288.7846984863281
160, 1748.7302533984184, 1, 17.786467894000452, 299, 75923,                                             75923, 18.873273849487305, 289.2544250488281
161, 1844.7507258951664, 1, 15.751884301000246, 258, 76181,                                             76181, 18.740575790405273, 287.79052734375
162, 2143.2012094557285, 1, 13.982672273999924, 228, 76409,                                             76409, 17.57224464416504, 288.3263854980469
163, -2898.481270134449, 2, 11.330525332999969, 186, 76595,                                             76595, 19.643901824951172, 286.7000427246094
164, -3489.1461567282677, 2, 21.012565560999974, 357, 76952,                                             76952, 17.960142135620117, 287.9046936035156
165, 2313.4506726264954, 1, 9.527096146000076, 149, 77101,                                             77101, 18.13944435119629, 292.23040771484375
166, 1788.6382728219032, 1, 18.603811769999993, 326, 77427,                                             77427, 17.978240966796875, 287.6658935546875
167, 2047.0913697481155, 1, 11.964896808999583, 198, 77625,                                             77625, 18.943714141845703, 286.8136291503906
168, -3096.8780455589294, 2, 11.732022469000185, 191, 77816,                                             77816, 17.92662811279297, 287.96319580078125
169, -2977.8442447185516, 2, 12.33965380599966, 201, 78017,                                             78017, 17.18016242980957, 290.16864013671875
170, 2178.918621003628, 1, 12.567048848000013, 208, 78225,                                             78225, 19.653976440429688, 283.1539001464844
171, 2011.5322711467743, 1, 11.22719343999961, 193, 78418,                                             78418, 18.17499351501465, 285.0878601074219
172, 1533.3294793367386, 1, 25.205631617999643, 428, 78846,                                             78846, 18.006303787231445, 285.3948669433594
173, -4023.7868224978447, 3, 26.17133029300021, 438, 79284,                                             79284, 19.17616844177246, 283.95904541015625
