episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
67, -5952.77049946785, 2, 13.335230796999895, 803, 76837,                                             76837, 0.0, 1788.1690673828125
68, -3957.9972663521767, 2, 7.343119912000475, 458, 77295,                                             77295, 0.0, 1832.2474365234375
69, -5373.843371391296, 3, 10.125357862998499, 613, 77908,                                             77908, 0.0, 2160.527099609375
70, -4367.901998996735, 2, 7.337889398000698, 430, 78338,                                             78338, 0.0, 1807.09228515625
71, -3502.979473233223, 2, 7.028479735001383, 413, 78751,                                             78751, 0.0, 1823.859130859375
72, -4723.426765322685, 2, 9.566628640999625, 573, 79324,                                             79324, 0.0, 2037.8985595703125
73, -4843.249440193176, 2, 8.122869087999788, 487, 79811,                                             79811, 0.0, 2004.4349365234375
74, -4513.751530826092, 1, 29.198609584000224, 1806, 81617,                                             81617, 0.0, 1971.6712646484375
75, -3203.9021320343018, 2, 2.3082132910003565, 126, 81743,                                             81743, 0.0, 2610.7392578125
76, -3501.8707717061043, 3, 9.354732690999299, 572, 82315,                                             82315, 0.0, 2054.95947265625
77, -9296.28295969963, 2, 15.738990121000825, 948, 83263,                                             83263, 0.0, 1720.9739990234375
78, -4638.384084701538, 3, 8.922351597999295, 523, 83786,                                             83786, 0.0, 2262.904296875
79, -5795.186290502548, 3, 9.747933737000494, 594, 84380,                                             84380, 0.0, 2169.9560546875
80, -4822.922992706299, 2, 7.1436138869994465, 431, 84811,                                             84811, 0.0, 1930.48095703125
81, 1133.2533608675003, 1, 10.444060077001268, 636, 85447,                                             85447, 0.0, 2109.66064453125
82, -4794.961441278458, 2, 6.917322834000515, 414, 85861,                                             85861, 0.0, 2054.29541015625
83, -4304.220535039902, 2, 5.5413135979997605, 320, 86181,                                             86181, 0.0, 1919.5767822265625
84, -3838.453253567219, 2, 6.517695558999549, 386, 86567,                                             86567, 0.0, 1584.5902099609375
85, -7643.883489847183, 2, 20.35177130000011, 1229, 87796,                                             87796, 0.0, 2197.890625
86, -1893.517419487238, 1, 12.956433569001092, 785, 88581,                                             88581, 0.0, 1762.1934814453125
87, -3109.9783588647842, 2, 2.7069705949998024, 151, 88732,                                             88732, 0.0, 2828.1318359375
88, -7082.916493535042, 2, 19.77869525799906, 1215, 89947,                                             89947, 0.0, 2098.228515625
89, -7098.12423491478, 2, 19.3518398970009, 1165, 91112,                                             91112, 0.0, 2321.281982421875
90, 1429.020426094532, 1, 6.742462072999842, 403, 91515,                                             91515, 0.0, 1771.5396728515625
91, -6530.79249638319, 2, 15.235369721000097, 912, 92427,                                             92427, 0.0, 1904.9656982421875
92, -6956.016285896301, 2, 14.764710012999785, 909, 93336,                                             93336, 0.0, 2080.371826171875
93, -8009.424410104752, 2, 13.561348907000138, 822, 94158,                                             94158, 0.0, 1598.097900390625
94, -4392.156237125397, 2, 6.717891427000723, 386, 94544,                                             94544, 0.0, 1873.9371337890625
95, 1810.201046347618, 1, 5.7152443710001535, 330, 94874,                                             94874, 0.0, 2031.0255126953125
96, -4585.346699595451, 2, 9.52474397900005, 563, 95437,                                             95437, 0.0, 1838.3184814453125
97, -7251.775707960129, 2, 18.547543410999424, 1112, 96549,                                             96549, 0.0, 1836.316650390625
98, -6151.743471622467, 2, 12.933824137000556, 772, 97321,                                             97321, 0.0, 2089.7099609375
99, -5424.269674539566, 2, 12.963933134999024, 783, 98104,                                             98104, 0.0, 1821.2825927734375
100, -10032.819050908089, 2, 20.752740207000897, 1250, 99354,                                             99354, 0.0, 1733.6551513671875
101, -7561.812563538551, 2, 23.629164686000877, 1452, 100806,                                             100806, 0.0, 1920.2147216796875
102, -7074.165369272232, 2, 21.374075268000524, 1287, 102093,                                             102093, 0.0, 1717.22216796875
103, -4361.808313846588, 2, 5.915146199000446, 340, 102433,                                             102433, 0.0, 1667.842041015625
104, -1445.1549447774887, 1, 20.355197782000687, 1217, 103650,                                             103650, 0.0, 1721.8355712890625
105, -3228.16853928566, 2, 2.712559144001716, 148, 103798,                                             103798, 0.0, 1810.5430908203125
106, -4819.240063667297, 2, 7.949271919000239, 470, 104268,                                             104268, 0.0, 1705.0579833984375
107, -6157.5326192379, 2, 15.97601299499911, 977, 105245,                                             105245, 0.0, 1693.947265625
108, -4342.462864637375, 2, 6.717677698999978, 380, 105625,                                             105625, 0.0, 1606.9373779296875
109, -4512.135693311691, 3, 8.952723967000566, 533, 106158,                                             106158, 0.0, 1787.6317138671875
110, -4065.8793243169785, 2, 6.139124653000181, 365, 106523,                                             106523, 0.0, 1665.0968017578125
111, -7964.707947254181, 2, 19.47288738899988, 1183, 107706,                                             107706, 0.0, 1737.4368896484375
112, -6276.953458070755, 2, 17.386196953999388, 1058, 108764,                                             108764, 0.0, 1634.44189453125
113, -5880.597320795059, 2, 9.95607363900126, 605, 109369,                                             109369, 0.0, 1754.4561767578125
114, -7319.715343415737, 2, 22.786534785000185, 1358, 110727,                                             110727, 0.0, 1514.303466796875
115, -9169.37926363945, 2, 14.141562078999414, 838, 111565,                                             111565, 0.0, 1515.0965576171875
116, -8889.171703100204, 2, 20.563792875000217, 1242, 112807,                                             112807, 0.0, 1663.0631103515625
117, -5730.794018268585, 2, 18.14596620699922, 1072, 113879,                                             113879, 0.0, 1646.06787109375
118, -3960.214028298855, 2, 7.1243472790010856, 412, 114291,                                             114291, 0.0, 1492.3824462890625
119, -6515.507695198059, 2, 13.360756292999213, 801, 115092,                                             115092, 0.0, 1511.4698486328125
120, -6343.509184956551, 2, 10.32628254300107, 608, 115700,                                             115700, 0.0, 1474.6070556640625
121, -7952.726724863052, 2, 20.876027459000397, 1249, 116949,                                             116949, 0.0, 1581.058349609375
122, -4334.221988081932, 2, 8.522557192000022, 490, 117439,                                             117439, 0.0, 1794.711181640625
123, -9035.980998754501, 2, 20.380364555998312, 1196, 118635,                                             118635, 0.0, 1583.909423828125
124, -7974.70694231987, 2, 19.3485914339999, 1151, 119786,                                             119786, 0.0, 1518.9306640625
125, -8684.16648364067, 2, 25.994437592000395, 1571, 121357,                                             121357, 0.0, 1548.9197998046875
126, -5599.762686729431, 2, 8.945544984000662, 535, 121892,                                             121892, 0.0, 1494.1903076171875
127, -5201.738918364048, 2, 18.577399788999173, 1118, 123010,                                             123010, 0.0, 1520.7186279296875
128, -6590.095144748688, 2, 18.7766070939997, 1106, 124116,                                             124116, 0.0, 1471.21240234375
129, -3838.8314757347107, 3, 9.149713935001273, 535, 124651,                                             124651, 0.0, 1357.4696044921875
130, -7859.614495873451, 2, 20.75378943100077, 1249, 125900,                                             125900, 0.0, 1407.7493896484375
131, -6896.918516159058, 2, 18.66264072500053, 1120, 127020,                                             127020, 0.0, 1417.5205078125
132, 2190.6528659313917, 1, 4.336583164000331, 247, 127267,                                             127267, 0.0, 1272.3948974609375
133, -8912.65015822649, 2, 30.59798296199915, 1839, 129106,                                             129106, 0.0, 1533.8109130859375
134, -11823.063684463501, 2, 34.80113853700095, 2089, 131195,                                             131195, 0.0, 1351.9190673828125
135, -3931.7896205186844, 2, 7.122191862001273, 396, 131591,                                             131591, 0.0, 1575.0579833984375
136, -4553.742063522339, 3, 9.528352131001157, 559, 132150,                                             132150, 0.0, 1368.1595458984375
137, -8089.908285617828, 2, 19.372394232999795, 1143, 133293,                                             133293, 0.0, 1316.5474853515625
138, -3733.9074806571007, 2, 6.316543376000482, 366, 133659,                                             133659, 0.0, 1374.052734375
139, -5686.240041732788, 2, 10.753495108998322, 624, 134283,                                             134283, 0.0, 1257.4716796875
140, -6900.768318533897, 2, 14.365173039999718, 872, 135155,                                             135155, 0.0, 1299.9835205078125
