episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
237, 1303.2159319370985, 1, 12.961452944000484, 731, 201702,                                             201702, 0.0, 1415.60693359375
238, -4769.4920818805695, 2, 5.540855065992218, 323, 202025,                                             202025, 0.0, 1397.1019287109375
239, -9439.409392118454, 2, 27.39289373900101, 1575, 203600,                                             203600, 0.0, 1398.85791015625
240, -5665.71618938446, 3, 8.72113684899523, 491, 204091,                                             204091, 0.0, 1499.779541015625
241, -5698.72993016243, 2, 11.731534378996002, 674, 204765,                                             204765, 0.0, 1666.659912109375
242, -5910.481675714254, 1, 36.61760905699339, 2111, 206876,                                             206876, 0.0, 1468.04833984375
243, -18805.353776216507, 2, 35.41381931200158, 2053, 208929,                                             208929, 0.0, 1506.1351318359375
244, 2053.8277517557144, 1, 7.94801658000506, 442, 209371,                                             209371, 0.0, 1340.6512451171875
245, -4010.4586074352264, 2, 3.5081779089960037, 187, 209558,                                             209558, 0.0, 1334.54248046875
246, -9207.030476808548, 2, 18.578505347992177, 1083, 210641,                                             210641, 0.0, 1268.8228759765625
247, -9840.279452443123, 2, 27.19780495201121, 1557, 212198,                                             212198, 0.0, 1723.7139892578125
248, -3981.330651640892, 3, 9.126588259008713, 513, 212711,                                             212711, 0.0, 1950.5224609375
249, -6798.306682229042, 2, 12.937665221004863, 750, 213461,                                             213461, 0.0, 1917.0665283203125
250, 1439.660774588585, 1, 8.121413713990478, 455, 213916,                                             213916, 0.0, 1769.918212890625
251, 166.37520867586136, 1, 13.30656995800382, 750, 214666,                                             214666, 0.0, 1456.151611328125
252, -4763.350226640701, 2, 8.123987514001783, 465, 215131,                                             215131, 0.0, 1791.3404541015625
253, -17793.433754444122, 4, 50.02383053100493, 2919, 218050,                                             218050, 0.0, 1589.7841796875
254, -4897.414867639542, 2, 6.143851508008083, 343, 218393,                                             218393, 0.0, 1379.3331298828125
255, -910.9229227900505, 1, 20.346022583995364, 1192, 219585,                                             219585, 0.0, 1454.2388916015625
256, -8820.059176027775, 3, 27.19278860600025, 1557, 221142,                                             221142, 0.0, 1734.6060791015625
257, 1963.112182468176, 1, 8.11754655999539, 455, 221597,                                             221597, 0.0, 1598.38916015625
258, -13996.162055015564, 2, 40.23140948000946, 2356, 223953,                                             223953, 0.0, 1553.9639892578125
259, -5114.585610866547, 3, 8.950289256012184, 512, 224465,                                             224465, 0.0, 1912.5635986328125
260, -6533.635151386261, 3, 8.92465147699113, 495, 224960,                                             224960, 0.0, 1751.1724853515625
261, -19133.30378872156, 2, 49.01292287799879, 2827, 227787,                                             227787, 0.0, 1557.3765869140625
262, -4200.027877509594, 3, 9.328946192006697, 521, 228308,                                             228308, 0.0, 1405.607666015625
263, -4929.36998796463, 3, 9.125935707008466, 523, 228831,                                             228831, 0.0, 1389.8380126953125
264, -4214.124562501907, 2, 6.917462241995963, 387, 229218,                                             229218, 0.0, 1638.784423828125
265, -4857.569876670837, 2, 7.342291508990456, 416, 229634,                                             229634, 0.0, 1474.638427734375
266, 686.7835280001163, 1, 14.969732965997537, 838, 230472,                                             230472, 0.0, 1475.9442138671875
267, -3496.937431573868, 2, 4.717936446002568, 252, 230724,                                             230724, 0.0, 1726.6983642578125
268, -12178.940314769745, 2, 31.003163002998917, 1764, 232488,                                             232488, 0.0, 1683.241943359375
269, -5975.12231951952, 3, 9.3529196879972, 509, 232997,                                             232997, 0.0, 1595.7484130859375
270, -4832.322740077972, 3, 9.551307721005287, 518, 233515,                                             233515, 0.0, 1722.488037109375
271, 2264.216091543436, 1, 4.050831169995945, 222, 233737,                                             233737, 0.0, 1315.09033203125
272, -4726.244421005249, 2, 7.723846378998132, 430, 234167,                                             234167, 0.0, 1894.3941650390625
273, 2262.3151466846466, 1, 3.7409549150033854, 213, 234380,                                             234380, 0.0, 1204.744873046875
274, -7028.4567584991455, 2, 15.741274057989358, 885, 235265,                                             235265, 0.0, 1588.947265625
